,Unnamed: 0,runway_id,airport_code,length_ft,width_ft,surface_type
7058,30344,237208,RJDT,6234,150,ASP
7059,30345,237111,RJEB,6562,148,ASP
7060,30346,237125,RJEC,8200,200,ASP
7061,30347,237238,RJEO,4922,147,ASP
7062,30348,576757,RJER,5906,148,ASP
7063,30349,237190,RJFA,5380,150,ASP
7064,30350,237206,RJFC,4921,148,ASP
7065,30351,237121,RJFE,6561,150,ASP
7066,30352,237205,RJFF,9186,197,ASP
7067,30353,237120,RJFG,6544,147,ASP
7068,30354,237219,RJFK,9840,150,ASP
7069,30355,237200,RJFM,8200,150,ASP
7070,30356,237175,RJFN,8860,150,CON
7071,30357,237184,RJFO,9840,150,ASP
7072,30358,237115,RJFR,8202,197,ASP
7073,30359,237110,RJFS,6562,148,ASP
7074,30360,237230,RJFT,9840,150,ASP
7075,30361,237194,RJFU,9840,200,ASP
7076,30362,237195,RJFU,4350,100,ASP
7077,30363,237132,RJFY,3937,131,CON
7078,30364,237131,RJFY,7382,148,CON
7079,30365,237163,RJFZ,7870,150,CON
7080,30366,237114,RJGG,11483,197,PEM
7081,30367,237134,RJKA,6560,150,ASP
7082,30368,237144,RJKB,4430,147,ASP
7083,30369,237164,RJKI,4307,98,ASP
7084,30370,237130,RJKN,6561,150,ASP
7085,30371,237158,RJNA,8990,150,ASP
7086,30372,237133,RJNF,4329,100,ASP
7087,30373,237149,RJNG,8860,150,CON
7088,30374,237193,RJNH,8366,148,CON
7089,30375,237232,RJNK,8860,150,PEM
7090,30376,237233,RJNK,8876,148,ASP
7091,30377,237127,RJNO,6531,148,ASP
7092,30378,237128,RJNT,6562,150,ASP
7093,30379,237117,RJNW,6562,148,ASP
7094,30380,237212,RJNY,4920,150,ASP
7095,30381,237148,RJOA,9842,200,ASP
7096,30382,237153,RJOB,9843,150,ASP
7097,30383,237162,RJOC,6562,148,ASP
7098,30384,237135,RJOF,3871,197,ASP
7099,30385,237136,RJOF,4856,148,CON
7100,30386,237221,RJOH,8202,98,ASP
7101,30387,237167,RJOI,8000,150,CON
7102,30388,237168,RJOI,1200,150,CON
7103,30389,237199,RJOK,8203,148,ASP
7104,30390,237146,RJOM,8200,150,ASP
7105,30391,237186,RJOO,5997,150,ASP
7106,30392,237185,RJOO,9840,200,CON
7107,30393,237137,RJOR,6562,150,ASP
7108,30394,237172,RJOS,6560,150,ASP
7109,30395,237154,RJOT,8200,200,ASP
7110,30396,237207,RJOW,6562,148,ASP
7111,30397,237160,RJOY,4890,150,ASP
7112,30398,237161,RJOY,3940,100,ASP
7113,30399,237222,RJOZ,2950,150,PEM
7114,30400,237223,RJOZ,3940,200,ASP
7115,30401,237138,RJSA,9846,200,ASP
7116,30402,237183,RJSC,6560,150,ASP
7117,30403,237242,RJSD,3390,85,ASP
7118,30404,237202,RJSF,8202,197,ASP
7119,30405,237225,RJSH,2548,45,ASP
7120,30406,237226,RJSH,7380,148,ASP
7121,30407,237227,RJSH,1180,50,ASP
7122,30408,237170,RJSI,8202,148,ASP
7123,30409,237189,RJSK,8200,200,ASP
7124,30410,237126,RJSM,10000,150,ASP
7125,30411,237165,RJSN,4300,150,ASP
7126,30412,237166,RJSN,8200,150,ASP
7127,30413,237109,RJSR,6562,148,ASP
7128,30414,237214,RJSS,9842,150,ASP
7129,30415,237215,RJSS,3940,150,ASP
7130,30416,237181,RJST,8860,150,CON
7131,30417,237182,RJST,4920,150,CON
7132,30418,237201,RJSY,6560,150,ASP
7133,30419,237171,RJTA,8000,150,CON
7134,30420,237240,RJTE,984,148,CON
7135,30421,237231,RJTH,6563,148,ASP
7136,30422,237216,RJTJ,6562,148,ASP
7137,30423,237174,RJTK,6004,150,ASP
7138,30424,237150,RJTL,7380,150,CON
7139,30425,237209,RJTO,5905,150,ASP
7140,30426,237228,RJTQ,4350,100,ASP
7141,30427,237243,RJTR,1910,52,ASP
7142,30428,237196,RJTT,8200,200,ASP
7143,30429,308751,RJTT,8200,200,ASP
7144,30430,237198,RJTT,11024,200,ASP
7145,30431,237197,RJTT,9843,200,ASP
7146,30432,237159,RJTU,5570,150,CON
7147,30433,237224,RJTY,11000,200,CON
7148,30529,237310,RKJJ,9300,150,CON
7149,30530,237309,RKJJ,9300,150,CON
7150,30531,237306,RKJK,9000,150,CON
7151,30532,237315,RKJM,5249,98,ASP
7152,30533,237297,RKJU,4800,100,ASP
7153,30534,237301,RKJY,6890,148,ASP
7154,30535,237329,RKNN,9000,150,CON
7155,30536,237300,RKNW,9000,150,CON
7156,30537,237290,RKNY,8202,148,CON
7157,30538,237295,RKPC,10433,148,ASP
7158,30539,237296,RKPC,6268,148,ASP
7159,30540,237292,RKPD,7589,149,ASP
7160,30541,237293,RKPD,4974,80,ASP
7161,30542,237332,RKPE,3766,78,ASP
7162,30543,237331,RKPK,9007,150,ASP
7163,30544,237330,RKPK,10499,197,CON
7164,30545,237308,RKPS,9000,150,CON
7165,30546,237307,RKPS,9000,150,CON
7166,30547,237327,RKPU,6561,148,ASP
7167,30556,237304,RKSG,8217,150,ASP
7168,30557,237289,RKSI,12303,197,ASPH
7169,30558,237288,RKSI,12303,197,ASPH
7170,30559,313766,RKSI,13123,197,ASPH
7171,30560,346105,RKSI,12303,197,ASPH
7172,30561,237302,RKSM,9000,150,CON
7173,30562,237303,RKSM,9700,150,CON
7174,30563,504568,RKSO,9004,150,CON
7175,30564,237320,RKSO,9004,150,CON
7176,30565,237323,RKSS,11811,148,ASP
7177,30566,237322,RKSS,10499,197,ASP
7178,30567,237317,RKSW,9000,150,ASP
7179,30568,237316,RKSW,9000,150,ASP
7180,30569,237318,RKSW,7535,143,ASP
7181,30571,237335,RKTH,7000,150,CON
7182,30572,237334,RKTI,9021,200,CON
7183,30573,237333,RKTI,9330,120,CON
7184,30574,237314,RKTN,9000,150,CON
7185,30575,237313,RKTN,9039,150,CON
7186,30576,237312,RKTP,9000,150,CON
7187,30577,237311,RKTP,9000,150,CON
7188,30578,237299,RKTU,9000,200,CON
7189,30579,237298,RKTU,9000,150,CON
7190,30580,237336,RKTY,9000,150,CON
7191,30592,237220,ROAH,9840,150,ASP
7192,30593,334164,ROAH,8858,197,ASPH
7193,30594,237112,RODE,4780,150,COR
7194,30595,237113,RODE,1200,180,PSP
7195,30596,237218,RODN,12100,300,ASP
7196,30597,237217,RODN,12100,200,CON
7197,30598,327609,ROIG,6562,148,CON
7198,30599,237234,ROKJ,6562,148,ASP
7199,30600,528257,ROKR,2625,82,ASPH-CONC
7200,30601,237107,ROMD,4921,148,ASP
7201,30602,237192,ROMY,6560,150,ASP
7202,30603,237139,RORE,4920,150,ASP
7203,30604,237140,RORE,4961,92,U
7204,30605,237241,RORK,4921,148,ASP
7205,30606,237211,RORS,9842,200,ASP
7206,30607,237118,RORT,4921,148,ASP
7207,30608,237210,RORY,4340,100,ASP
7208,30609,237204,ROTM,9000,150,ASP
7209,30610,237173,ROYN,4920,150,ASP
7210,30616,238431,RPLB,9003,148,ASP
7211,30617,238483,RPLC,10499,148,CON
7212,30618,238482,RPLC,10499,197,CON
7213,30621,238454,RPLI,9120,148,CON
7214,30623,238414,RPLL,12261,197,CON
7215,30624,238415,RPLL,7408,148,CON
7216,30626,238423,RPLU,4135,100,ASP
7217,30628,238445,RPMA,4396,59,ASP
7218,30629,238456,RPMB,5577,98,ASP
7219,30630,238436,RPMC,6234,148,ASP
7220,30631,238446,RPMD,9842,148,ASP
7221,30632,238420,RPME,6877,148,CON
7222,30633,238455,RPMF,3937,98,CON
7223,30634,238438,RPMG,6273,98,CON
7224,30635,238471,RPMH,3945,98,ASP
7225,30637,238416,RPMJ,4144,98,ASP
7226,30638,238417,RPML,8050,118,ASP
7227,30639,238444,RPMN,6102,98,PEM
7228,30640,238467,RPMO,5720,148,PEM
7229,30641,238429,RPMP,6574,147,ASP
7230,30642,238470,RPMQ,5330,105,CON
7231,30643,238484,RPMR,10587,148,CON
7232,30644,238452,RPMS,5603,98,CON
7233,30645,238447,RPMW,4765,98,CON
7234,30646,308634,RPMY,6890,148,Concrete
7235,30647,238427,RPMZ,8560,144,ASP
7236,30648,238477,RPNS,4167,98,CON
7237,30649,302306,RPSB,3529,58,concrete
7238,30650,238479,RPSM,3642,98,CON
7239,30651,238428,RPUB,5912,115,CON
7240,30652,238418,RPUD,3773,98,ASP
7241,30653,238422,RPUF,8433,140,ASP
7242,30654,238473,RPUG,3422,98,ASP
7243,30655,238453,RPUH,6024,98,CON
7244,30657,238426,RPUL,4953,148,PEM
7245,30658,238442,RPUM,4265,98,ASP
7246,30659,238449,RPUN,4599,98,CON
7247,30660,238460,RPUO,4101,98,ASP
7248,30661,238432,RPUQ,3890,90,ASP
7249,30662,238474,RPUR,3937,98,ASP
7250,30663,238469,RPUS,3937,98,CON
7251,30664,238424,RPUT,6455,98,CON
7252,30665,238419,RPUV,5118,98,CON
7253,30666,238450,RPUW,4785,95,ASP
7254,30668,238465,RPUY,6890,118,CON
7255,30669,238472,RPUZ,3937,95,COP
7256,30670,238466,RPVA,7014,148,ASP
7257,30671,271131,RPVB,6562,148,CON
7258,30672,238451,RPVC,4843,98,CON
7259,30673,238425,RPVD,6220,118,ASP
7260,30674,238478,RPVE,5905,98,CON
7261,30675,238462,RPVF,4429,98,CON
7262,30676,238433,RPVG,7919,148,ASP
7263,30677,238437,RPVI,8202,148,ASP
7264,30678,238464,RPVJ,4199,98,ASP/CON
7265,30679,238421,RPVK,7175,148,CON
7266,30680,238434,RPVM,10827,148,ASP
7267,30681,238457,RPVO,6120,118,CON
7268,30682,238413,RPVP,8530,148,CON
7269,30683,238443,RPVR,6201,148,CON
7270,30684,238476,RPVS,3937,98,PEM
7271,30685,238459,RPVU,4560,98,PEM
7272,30686,238475,RPVV,3300,98,COP
7273,30687,238480,RPVW,3935,95,CON
7274,30864,248167,S31,2904,60,ASPH-G
7275,30939,232946,SAAC,5249,98,ASP
7276,30940,233036,SAAG,4364,98,ASP
7277,30943,232937,SAAP,6890,148,ASP
7278,30944,233052,SAAR,9842,148,CON
7279,30946,233053,SAAV,7628,98,ASP
7280,30947,233011,SABE,7710,148,CON
7281,30951,232955,SACO,10499,148,CON
7282,30952,232954,SACO,7218,148,ASP
7283,30954,233012,SADF,5909,98,ASP
7284,30955,233013,SADJ,7874,131,ASP
7285,30956,232994,SADL,3904,75,ASP
7286,30957,232993,SADL,4682,148,ASP
7287,30958,232961,SADM,9350,131,ASP
7288,30960,232998,SADP,6923,147,CON
7289,30968,233039,SAEZ,10827,197,ASP
7290,30969,233040,SAEZ,10187,148,ASP
7291,30973,263773,SAFS,6562,98,CON
7292,30974,232935,SAHC,4921,98,ASP
7293,30976,232936,SAHR,7073,148,ASP
7294,30977,233049,SAHS,4921,98,ASP
7295,30978,233063,SAHZ,7218,131,ASP
7296,30980,232947,SAME,9301,177,CON
7297,30981,233060,SAMM,8694,98,ASP
7298,30982,233059,SAMM,4757,66,ASP
7299,30983,233045,SAMR,6923,98,ASP
7300,30984,233048,SANC,9186,98,ASP
7301,30985,233062,SANE,7946,148,ASP
7302,30986,232997,SANL,9383,98,ASP
7303,30987,233028,SANO,6890,112,ASP
7304,30988,352782,SANR,8232,98,ASPHALT
7305,30989,233038,SANT,11483,148,CON
7306,30990,232959,SANU,8071,148,ASP
7307,30992,232980,SAOC,7431,148,ASP
7308,30993,263908,SAOC,6808,131,ASP
7309,30994,233066,SAOD,3122,131,GRE
7310,30995,233067,SAOD,4593,75,ASP
7311,30997,233071,SAOL,8769,95,ASP
7312,30998,233018,SAOM,3937,98,ASP
7313,30999,232951,SAOR,7874,148,ASP
7314,31000,232950,SAOR,7874,164,ASP
7315,31002,233033,SAOU,9678,98,ASP
7316,31003,233006,SARC,6890,148,CON
7317,31004,233046,SARE,9088,148,ASP
7318,31005,232971,SARF,5905,131,ASP
7319,31006,233034,SARI,10827,148,ASP
7320,31007,232996,SARL,7415,148,ASP
7321,31008,232981,SARM,4068,98,GRE
7322,31009,232982,SARM,4323,98,GRE
7323,31010,233050,SARP,7218,98,ASP
7324,31011,298859,SARS,5905,108,Concrete
7325,31013,233003,SASA,9842,148,ASP
7326,31014,233004,SASA,7874,98,ASP
7327,31015,232939,SASJ,9698,131,ASP
7328,31016,233058,SASO,4839,98,ASP
7329,31017,232933,SASQ,8858,98,ASP
7330,31018,232978,SAST,4921,98,ASP
7331,31020,233037,SATD,4695,98,ASP
7332,31021,233054,SATG,7415,148,ASP
7333,31024,233064,SATO,5905,98,ASP
7334,31025,232942,SATR,4101,112,CON
7335,31026,232943,SATR,9186,164,CON
7336,31027,232915,SATU,7054,98,ASP
7337,31029,232989,SAVB,4265,98,ASP
7338,31030,233057,SAVC,9219,164,CON
7339,31034,233055,SAVE,7874,131,ASP
7340,31035,233056,SAVE,3937,98,GRE
7341,31036,233019,SAVH,4593,56,ASP
7342,31037,233026,SAVJ,6890,98,ASP
7343,31040,233010,SAVN,5905,98,ASP
7344,31042,263474,SAVR,4593,131,GRE
7345,31043,263509,SAVS,4593,98,GRE
7346,31044,232964,SAVT,8399,148,CON
7347,31045,232957,SAVV,8366,148,ASP
7348,31046,232956,SAVV,4954,148,ASP
7349,31047,232948,SAVY,8202,148,ASP
7350,31048,233599,SAWB,4134,115,GRE
7351,31049,232921,SAWC,8366,148,CON
7352,31050,233009,SAWD,4921,98,ASP
7353,31051,232952,SAWE,6562,131,ASP
7354,31052,232969,SAWG,11644,148,CON
7355,31053,232913,SAWH,9186,148,CON
7356,31054,232992,SAWJ,6562,131,CON
7357,31056,232922,SAWP,2790,130,GRE
7358,31057,232923,SAWP,5577,98,ASP
7359,31058,232924,SAWP,4405,100,GRE
7360,31059,263487,SAWR,4921,98,GRE
7361,31060,263488,SAWS,3937,98,GRE
7362,31061,263489,SAWS,4921,98,GRE
7363,31065,233022,SAWU,6561,98,ASP
7364,31066,233023,SAWU,3960,164,GRE
7365,31067,233024,SAWU,2977,150,GRE
7366,31068,233025,SAWU,4227,166,GRE
7367,31069,233021,SAWU,6562,98,ASP
7368,31072,232974,SAZB,8579,197,ASP
7369,31073,232973,SAZB,4915,98,ASP
7370,31074,232972,SAZB,6660,108,ASP
7371,31075,232949,SAZC,4265,98,ASP
7372,31080,232929,SAZF,3478,148,GRE
7373,31081,232928,SAZF,7218,148,ASP
7374,31082,232999,SAZG,2789,164,GRE
7375,31083,233000,SAZG,7710,148,ASP
7376,31084,233043,SAZH,2953,75,GRE
7377,31085,233044,SAZH,3934,98,ASP
7378,31086,233042,SAZH,2461,75,GRE
7379,31087,232931,SAZI,3689,85,GRE
7380,31088,232930,SAZI,3937,98,ASP
7381,31091,232934,SAZL,4921,98,ASP
7382,31092,232970,SAZM,7218,148,ASP
7383,31093,233002,SAZN,8432,148,ASP
7384,31094,232983,SAZO,2621,59,GRE
7385,31095,232984,SAZO,3609,98,GRE
7386,31096,232985,SAZO,4921,98,ASP
7387,31097,232975,SAZP,4921,98,ASP
7388,31100,233005,SAZR,7546,98,ASP
7389,31101,233027,SAZS,7703,157,ASP
7390,31102,232979,SAZT,8366,157,CON
7391,31103,233020,SAZV,5220,92,ASP
7392,31104,232976,SAZW,4052,98,ASP
7393,31105,232977,SAZW,5558,98,ASP
7394,31108,232986,SAZY,8205,148,ASP
7395,31112,234382,SBAA,5906,98,ASP
7396,31115,234363,SBAF,6565,171,CON
7397,31116,234207,SBAM,5003,148,ASP
7398,31117,234101,SBAN,10827,148,ASP
7399,31118,234100,SBAN,7326,72,ASP
7400,31119,234021,SBAQ,5907,99,ASP
7401,31120,234085,SBAR,7218,148,ASP
7402,31121,234141,SBAT,8202,98,ASP
7403,31122,234276,SBAU,6955,115,ASP
7404,31123,234048,SBAX,6234,98,ASP
7405,31124,324528,SBBE,6004,148,ASP
7406,31125,233992,SBBE,9186,148,ASP
7407,31126,233991,SBBE,108,108,CON
7408,31127,234169,SBBG,3770,148,GRS
7409,31128,234168,SBBG,4921,98,CON
7410,31129,234312,SBBH,8333,148,ASP
7411,31130,234033,SBBI,4560,98,ASP
7412,31131,270885,SBBP,3997,98,ASP
7413,31132,233757,SBBQ,5774,98,ASP
7414,31133,234071,SBBR,10499,148,ASP
7415,31134,234070,SBBR,10827,148,ASP
7416,31135,233958,SBBT,5906,98,ASP
7417,31136,234223,SBBU,4921,115,ASP
7418,31137,234236,SBBV,8858,148,ASP
7419,31138,234275,SBBW,5243,98,ASP
7420,31139,234027,SBBZ,4265,98,ASP
7421,31140,234087,SBCA,5810,148,ASP
7422,31141,233789,SBCB,8366,148,ASP
7423,31142,234189,SBCC,8527,148,ASP
7424,31143,233951,SBCD,5331,98,ASP
7425,31144,234190,SBCF,11811,148,ASP
7426,31145,234167,SBCG,8530,148,CON
7427,31146,353974,SBCG,74,74,CON
7428,31147,234072,SBCH,6758,148,ASP
7429,31148,234122,SBCI,5906,148,ASP
7430,31149,234086,SBCJ,6562,148,ASP
7431,31150,234377,SBCM,4882,98,ASP
7432,31151,249994,SBCN,6890,98,ASP
7433,31152,234110,SBCO,9026,148,ASP
7434,31153,234131,SBCP,5066,148,ASPH
7435,31154,234157,SBCR,4921,148,ASP
7436,31155,234163,SBCT,5899,148,ASP
7437,31156,234164,SBCT,7277,148,ASP
7438,31157,234227,SBCV,5020,164,ASP
7439,31158,234069,SBCX,5479,98,ASP
7440,31159,234047,SBCY,7546,148,ASP
7441,31160,234353,SBCZ,7874,148,ASP
7442,31162,233908,SBDN,6923,115,ASP
7443,31164,234094,SBEG,8858,148,ASPH 71/F/C/X/T
7444,31165,233764,SBEK,5249,98,ASP
7445,31166,233832,SBES,5906,92,CON
7446,31167,234159,SBFI,7201,148,ASP
7447,31168,234240,SBFL,7546,148,ASP
7448,31169,234239,SBFL,4921,148,CON
7449,31170,234199,SBFN,6053,148,ASP
7450,31172,234350,SBFZ,9039,148,ASPH
7451,31173,234161,SBGL,13123,148,CON
7452,31174,234162,SBGL,10433,154,ASP
7453,31175,234225,SBGM,5889,148,ASP
7454,31176,234115,SBGO,7500,148,ASP
7455,31177,506596,SBGP,5906,98,ASPH
7456,31178,233901,SBGP,9843,148,ASPH
7457,31179,234133,SBGR,12139,148,ASP
7458,31180,234132,SBGR,9843,148,ASP
7459,31181,576745,SBGU,5315,98,ASP
7460,31182,576742,SBGV,5581,98,ASPH
7461,31183,234077,SBGW,5089,98,ASP
7462,31184,234104,SBHT,6572,125,ASP
7463,31185,234208,SBIC,4970,98,ASP
7464,31186,234292,SBIH,5577,98,ASP
7465,31187,234018,SBIL,5174,148,ASP
7466,31188,234212,SBIP,6575,148,ASPH
7467,31189,234146,SBIT,5741,98,ASP
7468,31190,234156,SBIZ,5899,148,ASP
7469,31191,327749,SBJA,8199,98,ASP
7470,31192,264445,SBJD,4593,98,ASPH
7471,31194,234354,SBJF,5036,98,ASP
7472,31197,234373,SBJP,8251,148,ASP
7473,31198,259644,SBJR,2952,98,ASP
7474,31199,234012,SBJU,6365,148,ASP
7475,31200,234210,SBJV,5381,148,ASP
7476,31201,234192,SBKG,5135,138,ASP
7477,31202,234355,SBKP,10630,148,ASP
7478,31203,233788,SBLE,6831,98,ASP
7479,31204,234035,SBLJ,5020,98,ASP
7480,31205,234079,SBLN,5577,105,ASP
7481,31206,234245,SBLO,6890,148,ASP
7482,31207,234283,SBLP,3973,98,ASP
7483,31208,234116,SBLS,6037,98,ASP
7484,31209,234150,SBMA,6562,148,ASP
7485,31210,234165,SBMC,4183,98,ASP
7486,31211,234042,SBMD,5906,98,ASP
7487,31212,234068,SBME,3937,98,ASP
7488,31213,233864,SBMG,7808,148,ASP
7489,31214,234113,SBMK,6890,148,ASP
7490,31215,234335,SBML,4921,115,ASP
7491,31216,234135,SBMN,7119,148,ASP
7492,31217,234076,SBMO,8537,148,ASP
7493,31218,234263,SBMQ,6890,148,ASP
7494,31219,234120,SBMS,6562,98,ASP
7495,31220,234040,SBMT,5249,147,ASP
7496,31221,234193,SBMY,4199,98,ASP
7497,31222,234118,SBNF,5906,148,ASP
7498,31223,234020,SBNM,5331,98,ASP
7499,31224,234338,SBNT,5987,148,ASP
7500,31225,234340,SBNT,8530,148,ASP
7501,31226,234339,SBNT,5905,148,ASP
7502,31229,234111,SBOI,3937,98,ASP
7503,31238,234351,SBPA,10499,148,ASP
7504,31239,234026,SBPB,6890,148,ASP
7505,31240,234152,SBPC,4970,98,ASP
7506,31241,234050,SBPF,5512,98,ASP
7507,31243,233891,SBPJ,8202,148,ASP
7508,31244,234109,SBPK,4035,125,Earth
7509,31245,234108,SBPK,6496,138,CON
7510,31246,234361,SBPL,9055,148,ASP
7511,31247,234034,SBPN,5577,98,ASP
7512,31249,234097,SBPP,6562,148,ASP
7513,31251,234148,SBPS,6562,148,ASPH
7514,31252,234311,SBPV,7874,148,ASP
7515,31264,233810,SBRB,7080,148,ASP
7516,31266,234038,SBRF,9865,148,ASP
7517,31267,234259,SBRJ,4134,98,ASP
7518,31268,234258,SBRJ,4341,138,ASP
7519,31269,234375,SBRP,6890,148,ASP
7520,31270,234293,SBSC,8986,148,ASP
7521,31271,313263,SBSG,9843,197,ASP
7522,31273,234249,SBSJ,8780,148,ASP
7523,31274,234052,SBSL,7828,148,ASP
7524,31275,234053,SBSL,4803,148,ASP
7525,31276,234139,SBSM,4638,98,ASP
7526,31277,234140,SBSM,8839,148,CON
7527,31278,234155,SBSN,7874,148,ASP
7528,31279,234372,SBSP,4905,148,ASP
7529,31280,234371,SBSP,6365,148,ASP
7530,31281,234032,SBSR,5381,115,ASP
7531,31282,234348,SBST,4560,148,ASP
7532,31283,234184,SBSV,9859,148,ASP
7533,31284,234185,SBSV,4987,148,ASP
7534,31285,233941,SBTA,6170,98,ASP
7535,31286,234242,SBTB,5249,98,ASP
7536,31287,233871,SBTC,6234,98,ASP
7537,31288,234022,SBTD,5479,98,ASP
7538,31289,234147,SBTE,7218,148,ASP
7539,31290,234336,SBTF,7218,148,ASP
7540,31292,234138,SBTK,3707,46,ASP
7541,31293,234367,SBTL,5906,98,ASP
7542,31295,234065,SBTS,6562,115,ASP
7543,31296,234374,SBTT,7054,98,ASP
7544,31297,234330,SBTU,6562,148,CON/ASP
7545,31299,234265,SBUA,8530,148,ASP
7546,31300,234269,SBUF,5906,148,ASP
7547,31301,234279,SBUG,2625,164,GRS
7548,31302,234280,SBUG,4921,98,ASP
7549,31303,234045,SBUL,6398,148,ASP
7550,31304,233782,SBUR,5771,148,ASP
7551,31306,234322,SBVG,6890,98,ASP
7552,31307,234384,SBVH,8530,98,ASP
7553,31308,330846,SBVT,6752,148,ASPH
7554,31309,234357,SBVT,5742,148,ASPH
7555,31310,234222,SBYA,5249,98,ASP
7556,31311,234054,SBYS,6923,148,ASP
7557,31312,234056,SBYS,6916,148,ASP
7558,31313,234055,SBYS,6916,148,ASP
7559,31415,235229,SCAR,7119,148,ASP
7560,31417,235206,SCAT,7218,148,ASP
7561,31421,235215,SCBA,8205,148,ASP
7562,31425,235220,SCBE,5380,95,ASP
7563,31429,235244,SCBQ,6024,131,CON
7564,31437,235256,SCCC,3937,75,ASP
7565,31439,235238,SCCF,9974,148,ASP
7566,31441,235222,SCCH,5740,98,ASP
7567,31442,235241,SCCI,5504,148,ASP
7568,31443,235242,SCCI,9154,148,ASP
7569,31444,235243,SCCI,7875,148,ASP
7570,31446,235250,SCCL,3936,75,ASP
7571,31455,235257,SCCY,5072,98,ASP
7572,31456,235214,SCDA,10991,148,ASP
7573,31473,235228,SCEL,12303,180,ASP
7574,31474,235227,SCEL,12303,148,ASP
7575,31478,235246,SCES,7546,98,ASP
7576,31482,235233,SCFA,9186,164,ASP
7577,31489,235216,SCFM,2614,98,GVL
7578,31490,235217,SCFM,8202,98,ASP
7579,31494,235254,SCFT,3110,59,ASP
7580,31496,235247,SCFX,6562,98,ASP
7581,31500,235218,SCGE,5577,98,ASP
7582,31512,235225,SCGZ,4724,95,ASP
7583,31513,264754,SCHA,5446,92,ASP
7584,31524,235258,SCHR,3346,75,ASP
7585,31530,264757,SCIC,2625,59,ASP
7586,31532,235230,SCIE,8530,148,ASP
7587,31533,321352,SCIE,6470,98,ASP
7588,31541,235212,SCIP,10827,148,ASP
7589,31542,264759,SCIR,2822,59,ASP
7590,31547,235232,SCJO,6398,118,ASP
7591,31570,235237,SCLL,4624,98,ASP
7592,31602,235259,SCNT,5786,98,ASP
7593,31619,235252,SCPC,5576,98,ASP
7594,31620,235249,SCPE,6560,75,ASP
7595,31630,340553,SCPQ,6562,148,ASPH
7596,31645,356513,SCQP,8005,148,ASPH
7597,31651,235224,SCRA,3985,98,ASP
7598,31657,235211,SCRG,5414,75,ASP
7599,31661,233598,SCRM,4238,125,GRE
7600,31668,264984,SCRT,2559,66,GRE
7601,31677,235221,SCSE,6358,148,ASP
7602,31684,264773,SCSN,2625,59,ASP
7603,31689,264947,SCSS,3609,82,PAD
7604,31695,235210,SCTB,3280,98,ASP
7605,31696,235240,SCTC,5577,147,ASP
7606,31697,235245,SCTE,8694,148,CON
7607,31699,235209,SCTL,3660,80,ASP
7608,31701,505531,SCTN,3937,98,ASP
7609,31702,235223,SCTO,3478,59,ASP
7610,31707,235207,SCTT,3920,66,ASP
7611,31721,235248,SCVD,6870,148,ASP
7612,31730,235226,SCVM,5760,98,ASP
7613,31948,234255,SDAG,2995,98,ASP
7614,31950,233928,SDAI,3609,59,ASP
7615,31953,234073,SDAM,3937,98,ASP
7616,31971,234356,SDBK,3281,98,ASP
7617,31987,233882,SDCG,3937,75,CON
7618,31991,234298,SDCO,5348,98,ASP
7619,32104,262670,SDHU,59,59,CON
7620,32209,233946,SDMC,3917,98,ASP
7621,32275,233767,SDOW,3937,98,ASP
7622,32342,234096,SDRS,4265,98,ASP
7623,32354,234187,SDSC,4790,98,ASP
7624,32376,260494,SDTK,2297,75,ASP
7625,32395,234328,SDUB,3084,98,ASP
7626,32403,233944,SDUN,3937,98,ASP
7627,32557,235528,SEAM,6316,82,ASP
7628,32575,235525,SECM,3281,36,ASP
7629,32576,235502,SECO,6760,90,ASP
7630,32578,235520,SECU,6234,118,ASP
7631,32600,235511,SEGS,7876,115,ASP
7632,32602,235519,SEGU,9154,151,ASP
7633,32604,235529,SEGZ,6601,85,ASP
7634,32614,253067,SEII,4921,98,ASP
7635,32624,327468,SEJD,8202,148,ASP
7636,32633,235526,SEKK,3060,65,ASP
7637,32637,235523,SELJ,3281,49,ASP
7638,32639,235524,SELT,12117,148,ASP
7639,32640,235538,SEMA,3532,65,ASP
7640,32641,235503,SEMC,8202,98,ASP
7641,32642,235516,SEMO,4725,75,ASP
7642,32643,235501,SEMT,9383,148,ASP
7643,32644,235518,SEMX,3280,26,ASP
7644,32655,235531,SEPS,3774,57,ASP
7645,32656,235504,SEPV,7451,89,ASP
7646,32657,235493,SEQE,4450,70,ASP
7647,32658,308279,SEQM,13445,148,CON
7648,32659,235527,SERB,5250,95,ASP
7649,32661,235513,SERO,8625,148,ASP
7650,32662,235507,SESA,3641,131,ASP
7651,32663,235508,SESA,7995,98,ASP
7652,32665,235532,SESD,3668,82,ASP
7653,32670,235522,SESM,5052,82,ASP
7654,32673,235537,SEST,6214,66,ASP
7655,32675,235512,SETA,10015,145,ASP
7656,32676,235533,SETE,3937,49,ASP
7657,32678,235515,SETM,6725,98,ASP
7658,32679,235505,SETN,7874,148,ASP
7659,32680,235500,SETR,5151,49,ASP
7660,32682,235499,SETU,8071,98,ASP
7661,32725,235780,SFAL,3013,63,ASP
7662,32726,235781,SFAL,1110,42,ASP
7663,32728,238115,SGAS,10997,148,ASP
7664,32729,238117,SGAY,6070,148,ASP
7665,32730,238118,SGCO,6070,148,ASP
7666,32731,238122,SGES,11154,148,ASP
7667,32732,238112,SGIB,4987,75,ASP
7668,32733,238116,SGME,11483,131,CON
